0.000000	-0.000000
240.000000	-0.000000
480.000000	-0.000000
720.000000	-0.000000
960.000000	-0.000000
1200.000000	-0.000000
1440.000000	-0.000000
1680.000000	-0.000000
1920.000000	-0.000000
2160.000000	-0.000000
2400.000000	-0.000000
2640.000000	-0.000000
2880.000000	-0.000000
3120.000000	-0.000000
3360.000000	-0.000000
3600.000000	-0.000000
3840.000000	-0.000000
4080.000000	-0.000000
4320.000000	-0.000000
4560.000000	-0.000000
4800.000000	-0.000000
5040.000000	-0.000000
5280.000000	-0.000000
5520.000000	-0.000000
5760.000000	-0.000000
6000.000000	-0.000000
6240.000000	-0.000000
6480.000000	-0.000000
6720.000000	-0.000000
6960.000000	-0.000000
7200.000000	-0.000000
7440.000000	-0.000000
7680.000000	-0.000000
7920.000000	-0.000000
8160.000000	-0.000000
8400.000000	-0.000000
8640.000000	-0.000000
8880.000000	-0.000000
9120.000000	-0.000000
9360.000000	-0.000000
9600.000000	-0.000000
9840.000000	-0.000000
10080.000000	-0.000000
10320.000000	-0.000000
10560.000000	-0.000000
10800.000000	-0.000000
11040.000000	-0.000000
11280.000000	-0.000000
11520.000000	-0.000000
11760.000000	-0.000000
12000.000000	-0.000000
12240.000000	-0.000000
12480.000000	-0.000000
12720.000000	-0.000000
12960.000000	-0.000000
13200.000000	-0.000000
13440.000000	-0.000000
13680.000000	-0.000000
13920.000000	-0.000000
14160.000000	-0.000000
14400.000000	-0.000000
14640.000000	-0.000000
14880.000000	-0.000000
15120.000000	-0.000000
15360.000000	-0.000000
15600.000000	-0.000000
15840.000000	-0.000000
16080.000000	-0.000000
16320.000000	-0.000000
16560.000000	-0.000000
16800.000000	-0.000000
17040.000000	-0.000000
17280.000000	-0.000000
17520.000000	-0.000000
17760.000000	-0.000000
18000.000000	-0.000000
18240.000000	-0.000000
18480.000000	-0.000000
18720.000000	-0.000000
18960.000000	-0.000000
19200.000000	-0.000000
19440.000000	-0.000000
19680.000000	-0.000000
19920.000000	-0.000000
20160.000000	-0.000000
20400.000000	-0.000000
20640.000000	-0.000000
20880.000000	-0.000000
21120.000000	-0.000000
21360.000000	-0.000000
21600.000000	-0.000000
21840.000000	-0.000000
22080.000000	-0.000000
22320.000000	-0.000000
22560.000000	-0.000000
22800.000000	-0.000000
23040.000000	-0.000000
23280.000000	-0.000000
23520.000000	-0.000000
23760.000000	-0.000000
24000.000000	-0.000000
24240.000000	-0.000000
24480.000000	-0.000000
24720.000000	-0.000000
24960.000000	-0.000000
25200.000000	-0.000000
25440.000000	-0.000000
25680.000000	-0.000000
25920.000000	-0.000000
26160.000000	-0.000000
26400.000000	-0.000000
26640.000000	-0.000000
26880.000000	-0.000000
27120.000000	-0.000000
27360.000000	-0.000000
27600.000000	-0.000000
27840.000000	-0.000000
28080.000000	-0.000000
28320.000000	-0.000000
28560.000000	-0.000000
28800.000000	-0.000000
29040.000000	-0.000000
29280.000000	-0.000000
29520.000000	-0.000000
29760.000000	-0.000000
30000.000000	-0.000000
30240.000000	-0.000000
30480.000000	-0.000000
30720.000000	-0.000000
30960.000000	-0.000000
31200.000000	-0.000000
31440.000000	-0.000000
31680.000000	-0.000000
31920.000000	-0.000000
32160.000000	-0.000000
32400.000000	-0.000000
32640.000000	-0.000000
32880.000000	-0.000000
33120.000000	-0.000000
33360.000000	-0.000000
33600.000000	-0.000000
33840.000000	-0.000000
34080.000000	-0.000000
34320.000000	-0.000000
34560.000000	-0.000000
34800.000000	-0.000000
35040.000000	-0.000000
35280.000000	-0.000000
35520.000000	-0.000000
35760.000000	-0.000000
36000.000000	-0.000000
36240.000000	-0.000000
36480.000000	-0.000000
36720.000000	-0.000000
36960.000000	-0.000000
37200.000000	-0.000000
37440.000000	-0.000000
37680.000000	-0.000000
37920.000000	-0.000000
38160.000000	-0.000000
38400.000000	-0.000000
38640.000000	-0.000000
38880.000000	-0.000000
39120.000000	-0.000000
39360.000000	-0.000000
39600.000000	-0.000000
